"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.essence","Answer.like","Answer.who","Approve","Reject"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","30OG32W0SUBP8YOD95KYLAYLPFQEN6","A3IM5O0R6Q9E4E","Approved","Sat Nov 23 15:21:57 PST 2019","Sat Nov 23 15:23:36 PST 2019","Tue Nov 26 15:23:36 PST 2019","Sun Nov 24 09:13:14 PST 2019","","","99","100% (1/1)","100% (1/1)","0% (0/0)","My determination and commitment make me who I am.","I am athletic and smart","I am someone that lives in a rural city in Illinois"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","30OG32W0SUBP8YOD95KYLAYLQHUNEO","A2PMR2U39PQ1UH","Approved","Sun Nov 24 06:04:46 PST 2019","Sun Nov 24 06:05:28 PST 2019","Wed Nov 27 06:05:28 PST 2019","Sun Nov 24 09:13:14 PST 2019","","","42","100% (1/1)","100% (1/1)","0% (0/0)","I am friendly, outgoing, and easy to get along with,","I love hearing about true crime stories and watching crime shoes","I am a mom of 3"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","3137ONMDKG5JY67RM173VQPOP6YEGZ","A1YSYRDAYFLP0H","Approved","Sun Nov 24 18:55:04 PST 2019","Sun Nov 24 18:55:47 PST 2019","Wed Nov 27 18:55:47 PST 2019","Mon Nov 25 14:22:17 PST 2019","","","43","100% (1/1)","100% (1/1)","0% (0/0)","I love dogs","I am silly","A girl"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","317HQ483I7S1O3QZ5OAP6PWDI9TINI","AOEO9ZV81R0I4","Approved","Sun Nov 24 00:44:37 PST 2019","Sun Nov 24 00:45:47 PST 2019","Wed Nov 27 00:45:47 PST 2019","Sun Nov 24 09:13:15 PST 2019","","","70","100% (2/2)","100% (1/1)","0% (0/0)","I am hard to get to know and understand, I don't wear my heart on my sleeve.","I feel I am funny and intelligent and want to be successful.","Just an average person trying to make a living in the world."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","3180JW2OT4CTTP4ZJ6Z3O9BR4XX5JU","A3C81THYYSBGVD","Approved","Sun Dec 01 20:14:27 PST 2019","Sun Dec 01 20:15:11 PST 2019","Wed Dec 04 20:15:11 PST 2019","Tue Dec 03 15:45:58 PST 2019","","","44","100% (16/16)","100% (1/1)","100% (1/1)","My essence is my empathy towards other beings and things.","I am outgoing and quirky.","I am a motivated individual wanting to create change."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31HQ4X3T3SA0UHQAYNOOXZYBMC5LSL","A2FDNHH4NNRLFA","Approved","Sat Nov 23 17:17:50 PST 2019","Sat Nov 23 17:28:04 PST 2019","Tue Nov 26 17:28:04 PST 2019","Sun Nov 24 09:13:15 PST 2019","","","614","100% (1/1)","100% (1/1)","0% (0/0)","i","{}","I am stassi, i have a mom who loves baking, makeup and mexican food."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31IBVUNM9SZUMHXI67QVD9DYOMZFV5","AWYKYM16CB00Z","Approved","Sun Nov 24 18:07:36 PST 2019","Sun Nov 24 18:08:44 PST 2019","Wed Nov 27 18:08:44 PST 2019","Mon Nov 25 14:22:17 PST 2019","","","68","100% (136/136)","100% (1/1)","0% (0/0)","I am a woman of divine origins, living on Earth at this time.","I am quiet and energetic.","I am an artist."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31JLPPHS2UU4GL8SL03FH8UTP1LO3N","A29O4SMBEHIMD7","Approved","Sat Nov 23 19:02:20 PST 2019","Sat Nov 23 19:03:10 PST 2019","Tue Nov 26 19:03:10 PST 2019","Sun Nov 24 09:13:15 PST 2019","","","50","100% (1/1)","100% (1/1)","0% (0/0)","What makes me who I am is my strive to achieve my goals.","I am very creative","I am a twin."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31N2WW6R9RQAA8VZMXKPUELFX2OF3Q","A3H53HX4RUV7HZ","Approved","Sun Nov 24 15:04:45 PST 2019","Sun Nov 24 15:34:56 PST 2019","Wed Nov 27 15:34:56 PST 2019","Mon Nov 25 14:22:17 PST 2019","","","1811","100% (1/1)","100% (1/1)","0% (0/0)","My family is what makes me, without their teaching and upbringing, I would not be the person I am today.","I am easy to speak to, friendly, caring, outgoing and family oriented.","I am a current nursing student who is hard working and try to be on top of all things."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31N2WW6R9RQAA8VZMXKPUELFXTEF3Y","AHPHO5E8D0JWE","Approved","Sun Dec 01 17:40:00 PST 2019","Sun Dec 01 17:40:54 PST 2019","Wed Dec 04 17:40:54 PST 2019","Tue Dec 03 15:45:58 PST 2019","","","54","100% (1/1)","100% (1/1)","100% (1/1)","I don't care what others think","I'm a very kind and caring person.","My name is Kerry, I'm a mother of 2 girls and recovering addict."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31Q0U3WYDPF1LC2EHA8UITT11P617L","ADIW4L4IGU98R","Approved","Mon Dec 02 15:17:48 PST 2019","Mon Dec 02 15:18:44 PST 2019","Thu Dec 05 15:18:44 PST 2019","Tue Dec 03 15:45:58 PST 2019","","","56","100% (1/1)","100% (1/1)","100% (1/1)","Integrity","Honest and loyal","A man with a plan"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31QNSG6A5RTJWCMZGVH9X3G9FST87N","A1CQAS2V0PGXY9","Approved","Sun Dec 01 19:03:20 PST 2019","Sun Dec 01 19:09:31 PST 2019","Wed Dec 04 19:09:31 PST 2019","Tue Dec 03 15:45:59 PST 2019","","","371","100% (1/1)","100% (1/1)","100% (1/1)","I have a nurturing soul and find my peace in nature.","I have an outgoing personality and love to travel!","I am a self confident woman who is loyal and generous."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31QTRG6Q2TDNHOHHPL9KW2VW87GYPO","A9FB7MZ2M5PO3","Approved","Sat Nov 23 21:24:49 PST 2019","Sat Nov 23 21:25:31 PST 2019","Tue Nov 26 21:25:31 PST 2019","Sun Nov 24 09:13:15 PST 2019","","","42","100% (1/1)","100% (1/1)","0% (0/0)","My wry sense of humor","I am cynical, edgy and crafty.","I am a woman in my early 30s struggling to find success and fulfillment in life."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31T4R4OBOSGL8FCCX7XEZPCS5XM7CS","A3TF2FDYJLSEMS","Approved","Mon Nov 25 12:52:11 PST 2019","Mon Nov 25 12:53:49 PST 2019","Thu Nov 28 12:53:49 PST 2019","Mon Nov 25 14:22:18 PST 2019","","","98","100% (2/2)","100% (1/1)","0% (0/0)","I AM ARTISTIC AND CREATIVE. CAN I DESIGN SOMETHING FOR YOU? ANYTHING, YOU NAME IT.","I AM CHARMING AND CREATIVE.","I AM A MIDDLE AGED PROFESSIONAL GRAPHICS DESIGNER."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","31Z0PCVWUKF2UWENJTS4OZCWTH3T7A","A19FK7GYFAQ7G9","Approved","Mon Nov 25 10:01:03 PST 2019","Mon Nov 25 10:12:47 PST 2019","Thu Nov 28 10:12:47 PST 2019","Mon Nov 25 14:22:18 PST 2019","","","704","100% (1/1)","100% (1/1)","0% (0/0)","The essence of what makes me ME is quite simple -- I was put on this planet by a deity named Yahweh to fulfill HIS purposes, and enjoy the benfitis of living on this planet with His many blessings and protection.","I am extremely devoted to serving the Lord and making the world a better place through activism and publishing, and I'm a nostalgia buff as well, devoting lots of time to preserving historical things..","I am Leigh Ann Little -- publisher, writer, historian, lover of classic films, parent, and servent of Yahwey (in reverse order)."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","320DUZ38G7MR9MTJ02IUS62GTB0GJL","A10IHZ0KF3B4NA","Approved","Sat Nov 23 15:15:53 PST 2019","Sat Nov 23 15:17:33 PST 2019","Tue Nov 26 15:17:33 PST 2019","Sun Nov 24 09:13:15 PST 2019","","","100","100% (89/89)","100% (2/2)","0% (0/0)","I am just me, i am someone who people turn to for help or understanding, and someone who believes it always works out in the end.","I am fun, slightly moody, hard working and faithful","I am Sandra, a mother, wife, daughter, and best friend"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","324G5B4FB381ENHWLR4U4OARW6H07G","A3MS21UJPMHLK0","Approved","Mon Nov 25 08:02:42 PST 2019","Mon Nov 25 08:51:05 PST 2019","Thu Nov 28 08:51:05 PST 2019","Mon Nov 25 14:22:18 PST 2019","","","2903","100% (2078/2078)","100% (1/1)","0% (0/0)","I think my big heart and my humor.","I am easy going and very extroverted.","I am an open-minded 30 something woman."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","324G5B4FB381ENHWLR4U4OARWO870E","A2HR7ZIX42FEPG","Approved","Fri Nov 29 11:53:31 PST 2019","Fri Nov 29 11:56:58 PST 2019","Mon Dec 02 11:56:58 PST 2019","Sun Dec 01 15:51:23 PST 2019","","","207","99% (815/822)","100% (1/1)","100% (1/1)","I think that I am someone who feels happy the most with fiction","I am a positive person who wants to be kind","I am a positive woman who enjoys watching tv."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","32AT8R96GL93D7D471GPOMUUZ5WUSQ","AMNZYP6T9RT60","Approved","Sun Nov 24 14:01:53 PST 2019","Sun Nov 24 14:04:39 PST 2019","Wed Nov 27 14:04:39 PST 2019","Mon Nov 25 14:22:18 PST 2019","","","166","100% (1/1)","100% (1/1)","0% (0/0)","Being someone that can be counted on to always do the right thing","Kind, helpful, personable, hardworking","A student, employee, and athlete"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","32KTQ2V7RDF2VKCWPTPCGH8AU2NM9C","A5GSJYGCTADR6","Approved","Mon Nov 25 18:25:07 PST 2019","Mon Nov 25 18:26:25 PST 2019","Thu Nov 28 18:26:25 PST 2019","Thu Nov 28 18:26:29 PST 2019","","","78","100% (1/1)","100% (1/1)","100% (1/1)","Family is the essence that makes me, me.","Law abiding, respectful and is proud of my country","I am an American"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","32KTQ2V7RDF2VKCWPTPCGH8AUN5M90","A20T71AVH3NAS5","Approved","Sun Dec 01 18:53:45 PST 2019","Sun Dec 01 18:55:01 PST 2019","Wed Dec 04 18:55:01 PST 2019","Tue Dec 03 15:45:59 PST 2019","","","76","100% (1/1)","100% (1/1)","100% (1/1)","My ability to approach things from a mindful perspective of others, even if not so much for myself.","I am outgoing, outspoken, and caring and funny.","I am a female."
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","32RIADZISS44W9JPSVP7BIW00F1S44","A3KF9DXMEZBAPG","Approved","Fri Nov 29 20:06:37 PST 2019","Fri Nov 29 20:07:36 PST 2019","Mon Dec 02 20:07:36 PST 2019","Sun Dec 01 15:51:23 PST 2019","","","59","100% (1/1)","100% (1/1)","100% (1/1)","I cant describe that","i like outdoors type stuff and music","I am quiet creative and fun"
"3ZUE82NE0A1TOL3B8BAJXBX17PE8FJ","3Z1ME8JRSHC9WSF0IJFU67VN0NQOCH","Tell us about you in three sentences","Tell us who you are, what you're like, and what's the essence of what makes you you!","you, description","$0.10","Sat Nov 23 14:05:26 PST 2019","450","BatchId:3847014;OriginalHitTemplateId:712361150;","3600","259200","Sun Dec 08 15:51:46 PST 2019","","","32UTUBMZ7GW490L2154ZUJMD9BTVBZ","A3FH0KF9VYJCYI","Approved","Fri Nov 29 15:45:48 PST 2019","Fri Nov 29 15:48:18 PST 2019","Mon Dec 02 15:48:18 PST 2019","Sun Dec 01 15:51:24 PST 2019","","","150","100% (1/1)","100% (1/1)","100% (1/1)","My drive for comfort for myself and my family is what I am all about, because I missed a lot of years with my family being stressed, worried, and poor.","I'm funny, scattered, disorganized, clever, exhausted, loving, silly, serious, smart, and a dingbat.","I am a person who thinks a bit differently than other people, because I have ADD and I am trying to learn to accept that I'll never be ""normal""."
